TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType
07495,C0166,2024-05-18,Saturday,May,Snacks,Chips,1,212.35,student_budget
07496,C0166,2024-05-18,Saturday,May,Fruit & Vegetables,Potato,1,202.72,student_budget
07497,C0276,2024-03-16,Saturday,March,Bakery,Bread,1,213.49,daily_essentials
07498,C0276,2024-03-16,Saturday,March,Personal Care,Facewash,3,431.62,daily_essentials
07499,C0276,2024-03-16,Saturday,March,Cooking Essentials,Tomatosauce,5,50.82,daily_essentials
07500,C0276,2024-03-16,Saturday,March,Fruit & Vegetables,Potato,4,449.5,daily_essentials
07501,C0276,2024-03-16,Saturday,March,Cooking Essentials,Oil,5,331.33,daily_essentials
07502,C0356,2024-08-24,Saturday,August,Dairy,Butter,4,405.14,breakfast_shopping
07503,C0356,2024-08-24,Saturday,August,Bakery,Bread,4,74.09,breakfast_shopping
07504,C0356,2024-08-24,Saturday,August,Grains & Staples,Wheat Flour,1,241.05,breakfast_shopping
07505,C0086,2024-01-03,Wednesday,January,Dairy,Milk,4,409.11,family_shopping
07506,C0086,2024-01-03,Wednesday,January,Personal Care,Facewash,5,452.88,family_shopping
07507,C0086,2024-01-03,Wednesday,January,Cooking Essentials,Oil,1,282.41,family_shopping
07508,C0072,2024-07-16,Tuesday,July,Dairy,Cheese,2,300.16,family_shopping
07509,C0072,2024-07-16,Tuesday,July,Bakery,Bread,3,393.67,family_shopping
07510,C0072,2024-07-16,Tuesday,July,Grains & Staples,Rice,4,204.46,family_shopping
07511,C0072,2024-07-16,Tuesday,July,Snacks,Namkeen,3,324.8,family_shopping
07512,C0072,2024-07-16,Tuesday,July,Dairy,Milk,2,376.85,family_shopping
07513,C0072,2024-07-16,Tuesday,July,Grains & Staples,Dal,2,200.41,family_shopping
07514,C0072,2024-07-16,Tuesday,July,Cooking Essentials,Oil,3,178.79,family_shopping
07515,C0072,2024-07-16,Tuesday,July,Fruit & Vegetables,Carrot,4,110.51,family_shopping
07516,C0418,2024-04-07,Sunday,April,Cooking Essentials,Spices,5,138.51,indian_cooking
07517,C0418,2024-04-07,Sunday,April,Beverages,Waterbottle,1,496.8,indian_cooking
07518,C0418,2024-04-07,Sunday,April,Grains & Staples,Wheat Flour,1,98.95,indian_cooking
07519,C0418,2024-04-07,Sunday,April,Bakery,Rusk,4,354.23,indian_cooking
07520,C0418,2024-04-07,Sunday,April,Grains & Staples,Rice,4,362.12,indian_cooking
07521,C0418,2024-04-07,Sunday,April,Grains & Staples,Dal,5,235.48,indian_cooking
07522,C0418,2024-04-07,Sunday,April,Cooking Essentials,Oil,5,210.9,indian_cooking
07523,C0345,2024-01-14,Sunday,January,Snacks,Popcorn,1,61.39,snack_lover
07524,C0345,2024-01-14,Sunday,January,Dairy,Butter,4,62.64,snack_lover
07525,C0345,2024-01-14,Sunday,January,Beverages,Cold Drink,3,394.78,snack_lover
07526,C0345,2024-01-14,Sunday,January,Snacks,Chips,5,23.49,snack_lover
07527,C0345,2024-01-14,Sunday,January,Snacks,Namkeen,4,390.27,snack_lover
07528,C0345,2024-01-14,Sunday,January,Bakery,Biscuit,2,288.17,snack_lover
07529,C0140,2024-10-26,Saturday,October,Bakery,Rusk,2,143.37,student_budget
07530,C0140,2024-10-26,Saturday,October,Bakery,Bread,3,115.57,student_budget
07531,C0140,2024-10-26,Saturday,October,Unknown,Biscuits,4,418.28,student_budget
07532,C0337,2024-04-15,Monday,April,Personal Care,Facewash,1,366.9,indian_cooking
07533,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Tomato,1,433.84,indian_cooking
07534,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Apple,4,304.24,indian_cooking
07535,C0337,2024-04-15,Monday,April,Grains & Staples,Rice,1,46.22,indian_cooking
07536,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Onion,3,455.27,indian_cooking
07537,C0337,2024-04-15,Monday,April,Personal Care,Shampoo,1,60.83,indian_cooking
07538,C0337,2024-04-15,Monday,April,Dairy,Ghee,1,487.91,indian_cooking
07539,C0337,2024-04-15,Monday,April,Cooking Essentials,Oil,5,330.68,indian_cooking
07540,C0303,2024-12-05,Thursday,December,Snacks,Popcorn,5,417.09,snack_lover
07541,C0303,2024-12-05,Thursday,December,Personal Care,Soap,4,428.08,snack_lover
07542,C0303,2024-12-05,Thursday,December,Dairy,Curd,1,208.06,snack_lover
07543,C0303,2024-12-05,Thursday,December,Beverages,Cold Drink,5,499.63,snack_lover
07544,C0303,2024-12-05,Thursday,December,Snacks,Chips,1,439.32,snack_lover
07545,C0303,2024-12-05,Thursday,December,Snacks,Namkeen,5,29.38,snack_lover
07546,C0303,2024-12-05,Thursday,December,Snacks,Chocolate,3,80.75,snack_lover
07547,C0303,2024-12-05,Thursday,December,Grains & Staples,Dal,2,136.33,snack_lover
07548,C0459,2024-06-17,Monday,June,Grains & Staples,Semolina,3,106.77,indian_cooking
07549,C0459,2024-06-17,Monday,June,Fruit & Vegetables,Onion,4,40.08,indian_cooking
07550,C0459,2024-06-17,Monday,June,Grains & Staples,Dal,4,287.08,indian_cooking
07551,C0459,2024-06-17,Monday,June,Cooking Essentials,Oil,1,247.98,indian_cooking
07552,C0459,2024-06-17,Monday,June,Bakery,Biscuit,5,58.85,indian_cooking
07553,C0472,2024-10-05,Saturday,October,Dairy,Panner,4,66.84,breakfast_shopping
07554,C0472,2024-10-05,Saturday,October,Dairy,Butter,2,393.52,breakfast_shopping
07555,C0472,2024-10-05,Saturday,October,Bakery,Bread,1,295.65,breakfast_shopping
07556,C0472,2024-10-05,Saturday,October,Unknown,Biscuits,3,463.85,breakfast_shopping
07557,C0472,2024-10-05,Saturday,October,Grains & Staples,Oats,1,498.22,breakfast_shopping
07558,C0472,2024-10-05,Saturday,October,Dairy,Milk,3,454.04,breakfast_shopping
07559,C0343,2024-01-03,Wednesday,January,Grains & Staples,Oats,1,68.42,family_shopping
07560,C0343,2024-01-03,Wednesday,January,Personal Care,Shampoo,5,235.09,family_shopping
07561,C0343,2024-01-03,Wednesday,January,Fruit & Vegetables,Apple,3,165.39,family_shopping
07562,C0343,2024-01-03,Wednesday,January,Cooking Essentials,Oil,4,467.6,family_shopping
07563,C0039,2024-11-07,Thursday,November,Beverages,Coffee,4,196.48,family_shopping
07564,C0039,2024-11-07,Thursday,November,Cooking Essentials,Oil,4,101.89,family_shopping
07565,C0039,2024-11-07,Thursday,November,Bakery,Bread,1,127.03,family_shopping
07566,C0039,2024-11-07,Thursday,November,Personal Care,Shampoo,1,28.38,family_shopping
07567,C0327,2024-09-12,Thursday,September,Beverages,Waterbottle,5,499.39,student_budget
07568,C0327,2024-09-12,Thursday,September,Dairy,Butter,2,132.26,student_budget
07569,C0327,2024-09-12,Thursday,September,Bakery,Bread,2,68.3,student_budget
07570,C0327,2024-09-12,Thursday,September,Beverages,Tea,3,439.72,student_budget
07571,C0327,2024-09-12,Thursday,September,Beverages,Cold Drink,1,357.89,student_budget
07572,C0043,2024-06-20,Thursday,June,Personal Care,Toothpaste,4,483.25,snack_lover
07573,C0043,2024-06-20,Thursday,June,Snacks,Chips,2,200.38,snack_lover
07574,C0043,2024-06-20,Thursday,June,Snacks,Chocolate,4,278.46,snack_lover
07575,C0043,2024-06-20,Thursday,June,Beverages,Cold Drink,3,175.2,snack_lover
07576,C0166,2024-03-30,Saturday,March,Bakery,Bread,1,467.78,student_budget
07577,C0166,2024-03-30,Saturday,March,Beverages,Tea,4,296.04,student_budget
07578,C0166,2024-03-30,Saturday,March,Beverages,Cold Drink,5,355.35,student_budget
07579,C0166,2024-03-30,Saturday,March,Fruit & Vegetables,Tomato,3,265.09,student_budget
07580,C0166,2024-03-30,Saturday,March,Snacks,Chips,3,218.7,student_budget
07581,C0166,2024-03-30,Saturday,March,Cooking Essentials,Sugar,5,148.34,student_budget
07582,C0166,2024-03-30,Saturday,March,Unknown,Biscuits,5,491.17,student_budget
07583,C0166,2024-03-30,Saturday,March,Beverages,Juice,5,118.24,student_budget
07584,C0030,2024-01-16,Tuesday,January,Snacks,Popcorn,3,470.15,daily_essentials
07585,C0030,2024-01-16,Tuesday,January,Snacks,Namkeen,4,112.02,daily_essentials
07586,C0030,2024-01-16,Tuesday,January,Fruit & Vegetables,Onion,3,391.37,daily_essentials
07587,C0030,2024-01-16,Tuesday,January,Dairy,Milk,3,444.39,daily_essentials
07588,C0030,2024-01-16,Tuesday,January,Cooking Essentials,Oil,2,229.64,daily_essentials
07589,C0371,2024-02-14,Wednesday,February,Snacks,Popcorn,3,22.69,snack_lover
07590,C0371,2024-02-14,Wednesday,February,Beverages,Tea,4,438.24,snack_lover
07591,C0371,2024-02-14,Wednesday,February,Beverages,Cold Drink,4,21.05,snack_lover
07592,C0371,2024-02-14,Wednesday,February,Snacks,Chips,1,50.67,snack_lover
07593,C0371,2024-02-14,Wednesday,February,Snacks,Namkeen,3,64.5,snack_lover
07594,C0371,2024-02-14,Wednesday,February,Beverages,Juice,2,12.5,snack_lover
07595,C0420,2024-07-12,Friday,July,Cooking Essentials,Spices,1,439.7,daily_essentials
07596,C0420,2024-07-12,Friday,July,Bakery,Bread,1,484.52,daily_essentials
07597,C0420,2024-07-12,Friday,July,Snacks,Popcorn,4,210.5,daily_essentials
07598,C0420,2024-07-12,Friday,July,Cooking Essentials,Salt,5,38.91,daily_essentials
07599,C0420,2024-07-12,Friday,July,Fruit & Vegetables,Potato,3,494.25,daily_essentials
07600,C0420,2024-07-12,Friday,July,Grains & Staples,Dal,1,248.07,daily_essentials
07601,C0420,2024-07-12,Friday,July,Cooking Essentials,Oil,5,78.95,daily_essentials
07602,C0242,2024-07-27,Saturday,July,Dairy,Butter,2,78.6,daily_essentials
07603,C0242,2024-07-27,Saturday,July,Bakery,Bread,2,280.58,daily_essentials
07604,C0242,2024-07-27,Saturday,July,Cooking Essentials,Oil,2,95.74,daily_essentials
07605,C0242,2024-07-27,Saturday,July,Beverages,Tea,2,149.12,daily_essentials
07606,C0275,2024-05-22,Wednesday,May,Bakery,Bread,5,301.79,breakfast_shopping
07607,C0275,2024-05-22,Wednesday,May,Dairy,Butter,1,10.63,breakfast_shopping
07608,C0275,2024-05-22,Wednesday,May,Personal Care,Facewash,1,29.12,breakfast_shopping
07609,C0275,2024-05-22,Wednesday,May,Unknown,Biscuits,5,141.31,breakfast_shopping
07610,C0275,2024-05-22,Wednesday,May,Dairy,Milk,5,403.24,breakfast_shopping
07611,C0275,2024-05-22,Wednesday,May,Beverages,Juice,2,192.78,breakfast_shopping
07612,C0401,2024-02-22,Thursday,February,Snacks,Nuts,2,90.72,family_shopping
07613,C0401,2024-02-22,Thursday,February,Personal Care,Soap,5,300.1,family_shopping
07614,C0401,2024-02-22,Thursday,February,Beverages,Tea,1,397.86,family_shopping
07615,C0401,2024-02-22,Thursday,February,Bakery,Rusk,4,151.74,family_shopping
07616,C0401,2024-02-22,Thursday,February,Grains & Staples,Rice,3,478.69,family_shopping
07617,C0401,2024-02-22,Thursday,February,Personal Care,Shampoo,5,490.47,family_shopping
07618,C0401,2024-02-22,Thursday,February,Dairy,Milk,5,381.99,family_shopping
07619,C0401,2024-02-22,Thursday,February,Grains & Staples,Dal,5,127.73,family_shopping
07620,C0066,2024-10-03,Thursday,October,Fruit & Vegetables,Onion,1,314.81,breakfast_shopping
07621,C0066,2024-10-03,Thursday,October,Bakery,Bread,3,128.87,breakfast_shopping
07622,C0066,2024-10-03,Thursday,October,Unknown,Biscuits,1,310.5,breakfast_shopping
07623,C0447,2024-03-05,Tuesday,March,Beverages,Waterbottle,3,369.05,snack_lover
07624,C0447,2024-03-05,Tuesday,March,Snacks,Popcorn,2,279.8,snack_lover
07625,C0447,2024-03-05,Tuesday,March,Beverages,Cold Drink,2,51.65,snack_lover
07626,C0447,2024-03-05,Tuesday,March,Snacks,Chips,5,340.33,snack_lover
07627,C0447,2024-03-05,Tuesday,March,Snacks,Chocolate,5,119.4,snack_lover
07628,C0447,2024-03-05,Tuesday,March,Personal Care,Shampoo,4,118.79,snack_lover
07629,C0447,2024-03-05,Tuesday,March,Cooking Essentials,Oil,3,253.88,snack_lover
07630,C0468,2024-10-13,Sunday,October,Dairy,Cheese,5,365.44,daily_essentials
07631,C0468,2024-10-13,Sunday,October,Bakery,Bread,4,132.78,daily_essentials
07632,C0468,2024-10-13,Sunday,October,Dairy,Butter,2,412.79,daily_essentials
07633,C0468,2024-10-13,Sunday,October,Bakery,Cookies,4,302.17,daily_essentials
07634,C0468,2024-10-13,Sunday,October,Cooking Essentials,Salt,1,166.28,daily_essentials
07635,C0468,2024-10-13,Sunday,October,Fruit & Vegetables,Potato,3,280.75,daily_essentials
07636,C0468,2024-10-13,Sunday,October,Dairy,Milk,3,458.33,daily_essentials
07637,C0468,2024-10-13,Sunday,October,Cooking Essentials,Oil,3,300.25,daily_essentials
07638,C0157,2024-12-23,Monday,December,Dairy,Ghee,5,448.45,indian_cooking
07639,C0157,2024-12-23,Monday,December,Cooking Essentials,Oil,1,418.72,indian_cooking
07640,C0157,2024-12-23,Monday,December,Fruit & Vegetables,Onion,5,482.73,indian_cooking
07641,C0291,2024-11-22,Friday,November,Dairy,Milk,5,307.79,breakfast_shopping
07642,C0291,2024-11-22,Friday,November,Unknown,Biscuits,5,220.28,breakfast_shopping
07643,C0291,2024-11-22,Friday,November,Dairy,Cheese,4,42.67,breakfast_shopping
07644,C0025,2024-07-17,Wednesday,July,Snacks,Popcorn,3,191.91,daily_essentials
07645,C0025,2024-07-17,Wednesday,July,Bakery,Bread,1,50.67,daily_essentials
07646,C0025,2024-07-17,Wednesday,July,Cooking Essentials,Salt,3,80.51,daily_essentials
07647,C0025,2024-07-17,Wednesday,July,Bakery,Rusk,4,55.68,daily_essentials
07648,C0025,2024-07-17,Wednesday,July,Fruit & Vegetables,Potato,2,214.94,daily_essentials
07649,C0287,2024-02-05,Monday,February,Beverages,Coffee,1,260.89,breakfast_shopping
07650,C0287,2024-02-05,Monday,February,Bakery,Bread,2,244.67,breakfast_shopping
07651,C0287,2024-02-05,Monday,February,Beverages,Tea,4,311.82,breakfast_shopping
07652,C0287,2024-02-05,Monday,February,Bakery,Rusk,2,323.67,breakfast_shopping
07653,C0287,2024-02-05,Monday,February,Unknown,Biscuits,4,154.92,breakfast_shopping
07654,C0155,2024-08-23,Friday,August,Snacks,Nuts,2,374.53,health_concious
07655,C0155,2024-08-23,Friday,August,Bakery,Bread,3,95.31,health_concious
07656,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Apple,3,261.02,health_concious
07657,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Potato,1,144.21,health_concious
07658,C0155,2024-08-23,Friday,August,Grains & Staples,Oats,4,357.62,health_concious
07659,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Banana,3,64.2,health_concious
07660,C0170,2024-06-24,Monday,June,Cooking Essentials,Spices,3,164.51,snack_lover
07661,C0170,2024-06-24,Monday,June,Snacks,Chips,3,424.46,snack_lover
07662,C0170,2024-06-24,Monday,June,Snacks,Popcorn,5,464.8,snack_lover
07663,C0170,2024-06-24,Monday,June,Fruit & Vegetables,Onion,4,95.32,snack_lover
07664,C0256,2024-10-15,Tuesday,October,Bakery,Bread,1,127.19,daily_essentials
07665,C0256,2024-10-15,Tuesday,October,Snacks,Nuts,2,118.6,daily_essentials
07666,C0256,2024-10-15,Tuesday,October,Cooking Essentials,Salt,2,314.09,daily_essentials
07667,C0256,2024-10-15,Tuesday,October,Beverages,Cold Drink,3,341.07,daily_essentials
07668,C0256,2024-10-15,Tuesday,October,Fruit & Vegetables,Onion,3,185.83,daily_essentials
07669,C0256,2024-10-15,Tuesday,October,Dairy,Milk,2,425.68,daily_essentials
07670,C0165,2024-11-23,Saturday,November,Cooking Essentials,Spices,1,456.71,indian_cooking
07671,C0165,2024-11-23,Saturday,November,Bakery,Cookies,2,306.5,indian_cooking
07672,C0165,2024-11-23,Saturday,November,Fruit & Vegetables,Tomato,4,100.07,indian_cooking
07673,C0165,2024-11-23,Saturday,November,Grains & Staples,Poha,5,304.05,indian_cooking
07674,C0165,2024-11-23,Saturday,November,Fruit & Vegetables,Onion,4,87.39,indian_cooking
07675,C0165,2024-11-23,Saturday,November,Dairy,Ghee,4,154.79,indian_cooking
07676,C0165,2024-11-23,Saturday,November,Grains & Staples,Dal,2,304.12,indian_cooking
07677,C0425,2024-03-08,Friday,March,Beverages,Tea,4,275.37,student_budget
07678,C0425,2024-03-08,Friday,March,Snacks,Chips,2,453.53,student_budget
07679,C0425,2024-03-08,Friday,March,Bakery,Bread,3,345.4,student_budget
07680,C0303,2024-03-31,Sunday,March,Snacks,Popcorn,2,411.51,snack_lover
07681,C0303,2024-03-31,Sunday,March,Beverages,Cold Drink,1,485.88,snack_lover
07682,C0303,2024-03-31,Sunday,March,Snacks,Chips,1,421.11,snack_lover
07683,C0303,2024-03-31,Sunday,March,Snacks,Namkeen,5,86.88,snack_lover
07684,C0303,2024-03-31,Sunday,March,Beverages,Juice,1,158.01,snack_lover
07685,C0303,2024-03-31,Sunday,March,Bakery,Biscuit,3,13.72,snack_lover
07686,C0078,2024-01-24,Wednesday,January,Bakery,Bread,3,313.31,breakfast_shopping
07687,C0078,2024-01-24,Wednesday,January,Beverages,Tea,4,306.06,breakfast_shopping
07688,C0078,2024-01-24,Wednesday,January,Bakery,Rusk,1,305.81,breakfast_shopping
07689,C0078,2024-01-24,Wednesday,January,Unknown,Biscuits,1,38.49,breakfast_shopping
07690,C0078,2024-01-24,Wednesday,January,Dairy,Milk,1,100.07,breakfast_shopping
07691,C0078,2024-01-24,Wednesday,January,Fruit & Vegetables,Banana,5,327.54,breakfast_shopping
07692,C0221,2024-02-20,Tuesday,February,Dairy,Butter,1,261.92,breakfast_shopping
07693,C0221,2024-02-20,Tuesday,February,Beverages,Tea,3,183.41,breakfast_shopping
07694,C0221,2024-02-20,Tuesday,February,Cooking Essentials,Salt,5,161.46,breakfast_shopping
07695,C0221,2024-02-20,Tuesday,February,Fruit & Vegetables,Tomato,4,293.89,breakfast_shopping
07696,C0221,2024-02-20,Tuesday,February,Unknown,Biscuits,5,407.83,breakfast_shopping
07697,C0221,2024-02-20,Tuesday,February,Dairy,Milk,2,121.18,breakfast_shopping
07698,C0147,2024-06-25,Tuesday,June,Bakery,Bread,3,172.43,daily_essentials
07699,C0147,2024-06-25,Tuesday,June,Cooking Essentials,Salt,3,226.14,daily_essentials
07700,C0147,2024-06-25,Tuesday,June,Snacks,Chocolate,3,420.55,daily_essentials
07701,C0147,2024-06-25,Tuesday,June,Personal Care,Shampoo,4,16.3,daily_essentials
07702,C0147,2024-06-25,Tuesday,June,Fruit & Vegetables,Potato,1,311.32,daily_essentials
07703,C0147,2024-06-25,Tuesday,June,Grains & Staples,Semolina,3,105.95,daily_essentials
07704,C0147,2024-06-25,Tuesday,June,Dairy,Milk,5,352.66,daily_essentials
07705,C0147,2024-06-25,Tuesday,June,Cooking Essentials,Oil,1,460.8,daily_essentials
07706,C0344,2024-08-19,Monday,August,Beverages,Coffee,3,96.63,breakfast_shopping
07707,C0344,2024-08-19,Monday,August,Dairy,Butter,4,327.57,breakfast_shopping
07708,C0344,2024-08-19,Monday,August,Beverages,Tea,4,42.78,breakfast_shopping
07709,C0344,2024-08-19,Monday,August,Grains & Staples,Poha,1,394.04,breakfast_shopping
07710,C0344,2024-08-19,Monday,August,Unknown,Biscuits,2,281.35,breakfast_shopping
07711,C0344,2024-08-19,Monday,August,Dairy,Milk,3,243.63,breakfast_shopping
07712,C0029,2024-07-27,Saturday,July,Bakery,Bread,4,316.77,student_budget
07713,C0029,2024-07-27,Saturday,July,Dairy,Butter,4,21.78,student_budget
07714,C0029,2024-07-27,Saturday,July,Beverages,Tea,4,319.98,student_budget
07715,C0029,2024-07-27,Saturday,July,Beverages,Cold Drink,2,174.3,student_budget
07716,C0029,2024-07-27,Saturday,July,Snacks,Chips,2,84.07,student_budget
07717,C0029,2024-07-27,Saturday,July,Snacks,Namkeen,4,70.32,student_budget
07718,C0029,2024-07-27,Saturday,July,Unknown,Biscuits,3,297.03,student_budget
07719,C0029,2024-07-27,Saturday,July,Grains & Staples,Semolina,1,435.81,student_budget
07720,C0194,2024-11-21,Thursday,November,Beverages,Cold Drink,2,307.07,snack_lover
07721,C0194,2024-11-21,Thursday,November,Fruit & Vegetables,Apple,2,20.57,snack_lover
07722,C0194,2024-11-21,Thursday,November,Snacks,Chips,1,470.09,snack_lover
07723,C0194,2024-11-21,Thursday,November,Cooking Essentials,Sugar,2,232.24,snack_lover
07724,C0194,2024-11-21,Thursday,November,Snacks,Chocolate,3,388.73,snack_lover
07725,C0194,2024-11-21,Thursday,November,Snacks,Namkeen,2,289.2,snack_lover
07726,C0194,2024-11-21,Thursday,November,Grains & Staples,Oats,5,286.65,snack_lover
07727,C0357,2024-03-17,Sunday,March,Bakery,Brown Bread,2,137.23,family_shopping
07728,C0357,2024-03-17,Sunday,March,Grains & Staples,Semolina,3,303.72,family_shopping
07729,C0357,2024-03-17,Sunday,March,Personal Care,Shampoo,5,427.21,family_shopping
07730,C0357,2024-03-17,Sunday,March,Personal Care,Soap,4,310.18,family_shopping
07731,C0065,2024-09-02,Monday,September,Beverages,Waterbottle,5,45.07,snack_lover
07732,C0065,2024-09-02,Monday,September,Snacks,Popcorn,3,448.8,snack_lover
07733,C0065,2024-09-02,Monday,September,Beverages,Cold Drink,5,78.34,snack_lover
07734,C0065,2024-09-02,Monday,September,Snacks,Chips,1,58.2,snack_lover
07735,C0065,2024-09-02,Monday,September,Cooking Essentials,Sugar,3,336.98,snack_lover
07736,C0065,2024-09-02,Monday,September,Snacks,Chocolate,1,409.12,snack_lover
07737,C0065,2024-09-02,Monday,September,Fruit & Vegetables,Potato,3,90.2,snack_lover
07738,C0220,2024-07-20,Saturday,July,Bakery,Bread,1,404.69,daily_essentials
07739,C0220,2024-07-20,Saturday,July,Bakery,Rusk,4,99.71,daily_essentials
