TransactionID,Items
1412,"['Banana', 'Oats', 'Coffee', 'Nuts', 'Curd', 'Carrot', 'Butter']"
1413,"['Banana', 'Oats', 'Cookies', 'Nuts', 'Curd', 'Ghee', 'Soap', 'Apple']"
1414,"['Banana', 'Salt', 'Juice', 'Curd']"
1415,"['Shampoo', 'Nuts', 'Milk', 'Curd', 'Tea', 'Apple']"
1416,"['Banana', 'Tomatosauce', 'Oats', 'Chips', 'Spices', 'Milk', 'Curd', 'Apple']"
1417,"['Banana', 'Tomatosauce', 'Oats', 'Nuts', 'Milk', 'Curd', 'Rusk', 'Apple']"
1418,"['Cold Drink', 'Chips', 'Cheese', 'Carrot', 'Onion', 'Tea', 'Biscuits', 'Bread']"
1419,"['Facewash', 'Tea', 'Biscuits', 'Ghee']"
1420,"['Tomatosauce', 'Salt', 'Coffee', 'Chips', 'Bread', 'Tea', 'Biscuits', 'Cold Drink']"
1421,"['Biscuits', 'Bread', 'Ghee', 'Oil']"
1422,"['Biscuits', 'Cold Drink', 'Popcorn', 'Waterbottle']"
1423,"['Dal', 'Chips', 'Ghee', 'Tea', 'Biscuits', 'Cold Drink']"
1424,"['Salt', 'Chips', 'Sugar', 'Bread', 'Popcorn', 'Tea', 'Biscuits', 'Cold Drink']"
1425,"['Salt', 'Oil', 'Facewash', 'Milk', 'Onion', 'Tea', 'Bread', 'Panner']"
1426,"['Coffee', 'Poha', 'Potato', 'Onion', 'Bread']"
1427,"['Oil', 'Potato', 'Milk', 'Curd', 'Onion', 'Rice']"
1428,"['Salt', 'Tomato', 'Milk']"
1429,"['Coffee', 'Potato', 'Nuts', 'Milk', 'Onion', 'Bread']"
1430,"['Chips', 'Milk', 'Dal', 'Onion']"
1431,"['Salt', 'Oil', 'Milk', 'Carrot', 'Biscuit', 'Onion', 'Bread', 'Cookies']"
1432,"['Salt', 'Tomato', 'Potato', 'Milk', 'Biscuit', 'Onion']"
1433,"['Banana', 'Cold Drink', 'Facewash', 'Namkeen', 'Popcorn']"
1434,"['Cold Drink', 'Chocolate', 'Butter', 'Onion']"
1435,"['Toothpaste', 'Chips', 'Facewash', 'Namkeen', 'Chocolate', 'Popcorn']"
1436,"['Tomato', 'Chips', 'Potato', 'Namkeen', 'Popcorn', 'Cold Drink']"
1437,"['Chips', 'Salt', 'Cold Drink']"
1438,"['Chips', 'Potato', 'Spices', 'Namkeen', 'Bread', 'Chocolate', 'Cold Drink']"
1439,"['Chips', 'Spices', 'Popcorn', 'Cold Drink']"
1440,"['Chips', 'Popcorn', 'Cold Drink']"
1441,"['Shampoo', 'Nuts', 'Popcorn', 'Cold Drink']"
1442,"['Biscuit', 'Poha', 'Namkeen', 'Chocolate']"
1443,"['Salt', 'Oil', 'Potato', 'Spices', 'Milk', 'Onion', 'Poha']"
1444,"['Oil', 'Potato', 'Cheese', 'Ghee', 'Bread']"
1445,"['Tea', 'Milk', 'Dal', 'Onion']"
1446,"['Bread', 'Oil', 'Poha', 'Waterbottle']"
1447,"['Tomato', 'Bread', 'Milk']"
1448,"['Oil', 'Cold Drink', 'Milk', 'Tea', 'Bread']"
1449,"['Oil', 'Waterbottle', 'Milk', 'Soap', 'Onion', 'Bread', 'Cookies']"
1450,"['Salt', 'Facewash', 'Milk', 'Juice', 'Onion', 'Bread', 'Panner']"
1451,"['Salt', 'Tomato', 'Onion']"
1452,"['Toothpaste', 'Oil', 'Poha', 'Namkeen', 'Milk', 'Onion', 'Bread']"
1453,"['Brown Bread', 'Namkeen', 'Chocolate']"
1454,"['Salt', 'Cold Drink', 'Popcorn', 'Dal']"
1455,"['Shampoo', 'Chips', 'Namkeen', 'Soap', 'Chocolate', 'Cold Drink']"
1456,"['Cold Drink', 'Coffee', 'Chips', 'Namkeen', 'Milk', 'Juice', 'Popcorn']"
1457,"['Brown Bread', 'Cold Drink', 'Chocolate']"
1458,"['Banana', 'Cold Drink', 'Chocolate', 'Waterbottle']"
1459,"['Banana', 'Cold Drink', 'Chocolate']"
1460,"['Semolina', 'Cold Drink', 'Chips', 'Soap', 'Popcorn']"
1461,"['Chips', 'Soap', 'Chocolate', 'Popcorn', 'Brown Bread', 'Cold Drink']"
1462,"['Tomatosauce', 'Salt', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Cold Drink', 'Cookies']"
1463,"['Cold Drink', 'Chocolate', 'Soap', 'Popcorn', 'Apple']"
1464,"['Chips', 'Namkeen', 'Carrot', 'Popcorn', 'Cold Drink', 'Panner']"
1465,"['Tomatosauce', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Soap', 'Cold Drink', 'Panner']"
1466,"['Chips', 'Tea', 'Cold Drink', 'Brown Bread']"
1467,"['Chips', 'Tomatosauce', 'Cold Drink', 'Apple']"
1468,"['Banana', 'Ghee', 'Oats', 'Chocolate']"
1469,"['Banana', 'Tomatosauce', 'Oats', 'Nuts', 'Juice']"
1470,"['Carrot', 'Apple', 'Curd', 'Butter']"
1471,"['Banana', 'Semolina', 'Oats', 'Nuts', 'Sugar', 'Milk', 'Bread', 'Apple']"
1472,"['Potato', 'Apple', 'Curd']"
1473,"['Banana', 'Toothpaste', 'Nuts', 'Milk', 'Tea', 'Cold Drink', 'Apple']"
1474,"['Oats', 'Dal', 'Spices', 'Nuts', 'Milk', 'Curd']"
1475,"['Banana', 'Oats', 'Potato', 'Nuts', 'Bread', 'Apple']"
1476,"['Oats', 'Cookies', 'Milk', 'Curd', 'Chocolate', 'Bread', 'Apple']"
1477,"['Nuts', 'Milk', 'Curd', 'Brown Bread', 'Popcorn', 'Apple']"
1478,"['Popcorn', 'Rice', 'Dal']"
1479,"['Salt', 'Toothpaste', 'Tomato', 'Oil', 'Spices', 'Ghee', 'Apple']"
1480,"['Shampoo', 'Tomato', 'Spices', 'Ghee', 'Wheat Flour', 'Onion']"
1481,"['Tomatosauce', 'Tomato', 'Rice']"
1482,"['Cheese', 'Tomato', 'Oil']"
1483,"['Waterbottle', 'Ghee', 'Dal', 'Onion']"
1484,"['Tomato', 'Oil', 'Dal', 'Cheese', 'Spices', 'Waterbottle', 'Ghee', 'Juice']"
1485,"['Shampoo', 'Tomato', 'Oil', 'Oats', 'Ghee', 'Onion', 'Cold Drink', 'Rice']"
1486,"['Tomato', 'Coffee', 'Dal', 'Chips', 'Ghee']"
1487,"['Tomato', 'Oil', 'Facewash', 'Ghee', 'Rice', 'Rusk', 'Apple']"
1488,"['Coffee', 'Ghee', 'Chocolate', 'Onion', 'Rice']"
1489,"['Tomato', 'Oil', 'Spices', 'Sugar', 'Waterbottle', 'Onion', 'Bread', 'Rice']"
1490,"['Tomato', 'Coffee', 'Dal', 'Biscuit', 'Onion', 'Rice']"
1491,"['Tomato', 'Dal', 'Spices', 'Facewash', 'Namkeen', 'Ghee', 'Soap', 'Rice']"
1492,"['Tomato', 'Oil', 'Dal', 'Sugar', 'Ghee', 'Juice', 'Onion', 'Rice']"
1493,"['Tomatosauce', 'Tomato', 'Oil', 'Dal', 'Ghee', 'Brown Bread', 'Biscuit', 'Rice']"
1494,"['Shampoo', 'Oil', 'Dal', 'Milk', 'Ghee', 'Onion']"
1495,"['Salt', 'Spices', 'Sugar', 'Ghee', 'Onion', 'Rice']"
1496,"['Tomato', 'Oil', 'Dal', 'Cheese', 'Spices', 'Potato', 'Curd', 'Onion']"
1497,"['Popcorn', 'Ghee', 'Oil']"
1498,"['Sugar', 'Dal', 'Onion']"
1499,"['Banana', 'Tomato', 'Oil', 'Spices', 'Carrot']"
1500,"['Sugar', 'Oil', 'Dal']"
1501,"['Shampoo', 'Tomato', 'Oil', 'Spices', 'Sugar', 'Onion']"
1502,"['Tomato', 'Oil', 'Dal', 'Spices', 'Curd', 'Carrot', 'Poha', 'Rice']"
1503,"['Ghee', 'Oil', 'Onion']"
1504,"['Namkeen', 'Bread', 'Milk', 'Panner']"
1505,"['Potato', 'Tomato', 'Milk']"
1506,"['Popcorn', 'Milk', 'Onion']"
1507,"['Salt', 'Oil', 'Onion', 'Popcorn', 'Panner']"
1508,"['Salt', 'Tomato', 'Oil', 'Milk', 'Biscuit']"
1509,"['Oats', 'Milk', 'Brown Bread', 'Onion', 'Bread']"
1510,"['Toothpaste', 'Oil', 'Coffee', 'Potato', 'Milk', 'Wheat Flour', 'Onion', 'Bread']"
1511,"['Potato', 'Salt', 'Onion']"
1512,"['Salt', 'Semolina', 'Milk', 'Ghee', 'Onion', 'Bread']"
1513,"['Tomatosauce', 'Salt', 'Cold Drink', 'Chips', 'Namkeen', 'Milk', 'Chocolate', 'Popcorn']"
1514,"['Cold Drink', 'Oil', 'Popcorn']"
1515,"['Toothpaste', 'Chips', 'Sugar', 'Namkeen', 'Curd', 'Chocolate', 'Popcorn', 'Cold Drink']"
1516,"['Oats', 'Namkeen', 'Chocolate', 'Cold Drink', 'Rice']"
1517,"['Salt', 'Chips', 'Potato', 'Namkeen', 'Popcorn']"
1518,"['Cold Drink', 'Semolina', 'Chips', 'Potato', 'Namkeen', 'Juice', 'Popcorn']"
1519,"['Semolina', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread', 'Cookies']"
1520,"['Biscuits', 'Cold Drink', 'Milk', 'Bread']"
1521,"['Nuts', 'Milk', 'Biscuits', 'Bread', 'Rusk']"
1522,"['Bread', 'Curd', 'Butter', 'Tea', 'Biscuits', 'Poha']"
1523,"['Oil', 'Chips', 'Potato', 'Milk', 'Butter', 'Tea', 'Biscuits']"
1524,"['Waterbottle', 'Milk', 'Juice', 'Biscuits', 'Bread']"
1525,"['Cheese', 'Milk', 'Namkeen', 'Tea', 'Biscuits', 'Bread']"
1526,"['Milk', 'Butter', 'Popcorn', 'Biscuits', 'Bread', 'Apple', 'Panner']"
1527,"['Shampoo', 'Milk', 'Curd', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
1528,"['Tomato', 'Chocolate', 'Butter', 'Biscuits', 'Bread']"
1529,"['Cheese', 'Spices', 'Biscuits', 'Bread']"
1530,"['Tomatosauce', 'Bread', 'Milk', 'Rice']"
1531,"['Cheese', 'Milk', 'Biscuit', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
1532,"['Coffee', 'Spices', 'Milk', 'Onion', 'Tea', 'Biscuits', 'Bread']"
1533,"['Chips', 'Tea', 'Butter']"
1534,"['Shampoo', 'Coffee', 'Dal', 'Milk', 'Juice', 'Rice']"
1535,"['Shampoo', 'Soap', 'Curd']"
1536,"['Shampoo', 'Tomato', 'Dal', 'Sugar', 'Waterbottle', 'Milk', 'Bread']"
1537,"['Oil', 'Dal', 'Milk', 'Soap', 'Butter', 'Chocolate', 'Poha']"
1538,"['Shampoo', 'Dal', 'Cookies', 'Nuts', 'Milk', 'Carrot', 'Bread', 'Rice']"
1539,"['Shampoo', 'Tomato', 'Oil', 'Semolina', 'Milk', 'Bread', 'Rice']"
1540,"['Shampoo', 'Dal', 'Milk', 'Soap', 'Chocolate', 'Cold Drink']"
1541,"['Oil', 'Dal', 'Butter']"
1542,"['Milk', 'Chocolate', 'Butter']"
1543,"['Banana', 'Nuts', 'Milk', 'Butter', 'Tea', 'Bread']"
1544,"['Spices', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Cookies']"
1545,"['Bread', 'Ghee', 'Butter']"
1546,"['Chips', 'Sugar', 'Milk', 'Butter', 'Bread']"
1547,"['Cold Drink', 'Milk', 'Chocolate', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
1548,"['Shampoo', 'Milk', 'Biscuit', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Panner']"
1549,"['Milk', 'Brown Bread', 'Butter', 'Bread', 'Panner', 'Cheese', 'Bread', 'Namkeen', 'Butter']"
1550,"['Tomato', 'Poha', 'Milk', 'Tea', 'Biscuits', 'Bread']"
1551,"['Tomato', 'Milk', 'Butter']"
1552,"['Tea', 'Biscuits', 'Chocolate']"
1553,"['Poha', 'Milk', 'Namkeen', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Panner']"
1554,"['Cheese', 'Milk', 'Oil']"
1555,"['Shampoo', 'Oil', 'Waterbottle', 'Milk', 'Soap', 'Popcorn', 'Panner']"
1556,"['Nuts', 'Soap', 'Dal']"
1557,"['Tomatosauce', 'Namkeen', 'Soap', 'Rice']"
1558,"['Soap', 'Poha', 'Rice', 'Chocolate']"
1559,"['Oil', 'Coffee', 'Dal', 'Soap', 'Rice']"
1560,"['Tea', 'Oil', 'Rice']"
1561,"['Salt', 'Oil', 'Oats', 'Dal']"
1562,"['Shampoo', 'Banana', 'Oil', 'Brown Bread', 'Rice']"
1563,"['Oil', 'Dal', 'Ghee', 'Bread', 'Rice', 'Panner']"
1564,"['Cold Drink', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
1565,"['Tomatosauce', 'Shampoo', 'Milk', 'Butter', 'Biscuits']"
1566,"['Oats', 'Carrot', 'Soap', 'Butter', 'Tea', 'Biscuits', 'Bread']"
1567,"['Salt', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits']"
1568,"['Ghee', 'Bread', 'Milk']"
1569,"['Cold Drink', 'Potato', 'Tea', 'Biscuits', 'Bread']"
1570,"['Milk', 'Brown Bread', 'Tea', 'Biscuits', 'Bread', 'Rice']"
1571,"['Cheese', 'Tomatosauce', 'Biscuits', 'Milk']"
1572,"['Nuts', 'Milk', 'Carrot', 'Butter', 'Tea', 'Bread']"
1573,"['Biscuits', 'Bread', 'Cookies', 'Poha']"
1574,"['Toothpaste', 'Milk', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
1575,"['Tomato', 'Chips', 'Spices', 'Juice', 'Onion', 'Rice']"
1576,"['Spices', 'Oil', 'Panner']"
1577,"['Potato', 'Rice', 'Dal']"
1578,"['Spices', 'Semolina', 'Oil']"
1579,"['Tomato', 'Oil', 'Dal', 'Spices', 'Nuts', 'Onion', 'Popcorn', 'Cookies']"
1580,"['Salt', 'Dal', 'Spices', 'Ghee', 'Wheat Flour', 'Onion', 'Poha', 'Rice']"
1581,"['Dal', 'Carrot', 'Ghee', 'Onion', 'Bread']"
1582,"['Tomato', 'Oil', 'Spices', 'Onion', 'Poha', 'Apple']"
1583,"['Tomato', 'Dal', 'Spices', 'Ghee', 'Onion', 'Poha', 'Cookies']"
1584,"['Shampoo', 'Tomato', 'Oil', 'Dal', 'Butter', 'Onion', 'Panner']"
1585,"['Chips', 'Tea', 'Oil', 'Onion']"
1586,"['Tomato', 'Cold Drink', 'Chips', 'Sugar', 'Juice', 'Tea', 'Biscuits', 'Bread']"
1587,"['Chips', 'Tea', 'Potato', 'Tomatosauce']"
1588,"['Oil', 'Chips', 'Bread', 'Soap', 'Tea', 'Biscuits', 'Cold Drink', 'Apple']"
1589,"['Biscuits', 'Bread', 'Ghee', 'Wheat Flour']"
1590,"['Chips', 'Tomatosauce', 'Biscuits', 'Facewash']"
1591,"['Shampoo', 'Tomatosauce', 'Chips', 'Bread', 'Curd', 'Tea', 'Biscuits', 'Cold Drink']"
1592,"['Tomato', 'Dal', 'Spices', 'Milk', 'Biscuit', 'Onion', 'Poha', 'Rice']"
1593,"['Shampoo', 'Tomato', 'Cookies', 'Spices', 'Butter', 'Onion', 'Rice', 'Shampoo', 'Toothpaste', 'Tomato', 'Dal', 'Ghee', 'Onion', 'Tea', 'Rice']"
1594,"['Tomato', 'Oil', 'Cookies', 'Spices', 'Namkeen', 'Butter', 'Rice']"
1595,"['Shampoo', 'Tomato', 'Oats', 'Ghee', 'Rice']"
1596,"['Tomato', 'Oil', 'Dal', 'Spices', 'Carrot', 'Ghee', 'Onion', 'Bread']"
1597,"['Tomato', 'Dal', 'Spices', 'Namkeen', 'Brown Bread', 'Onion']"
1598,"['Banana', 'Tomato', 'Oil', 'Ghee', 'Wheat Flour', 'Onion', 'Rice']"
1599,"['Oil', 'Semolina', 'Dal', 'Sugar', 'Carrot', 'Ghee', 'Onion', 'Rice']"
1600,"['Ghee', 'Rice', 'Onion']"
1601,"['Spices', 'Curd', 'Rice', 'Chocolate']"
1602,"['Spices', 'Oil', 'Coffee']"
1603,"['Banana', 'Oil', 'Dal', 'Cheese', 'Spices', 'Brown Bread', 'Onion', 'Rice']"
1604,"['Oil', 'Dal', 'Chips', 'Spices', 'Carrot', 'Ghee', 'Onion', 'Rusk']"
1605,"['Toothpaste', 'Tomato', 'Dal', 'Spices', 'Bread', 'Rice']"
1606,"['Shampoo', 'Oil', 'Cheese', 'Facewash', 'Curd', 'Soap', 'Bread', 'Rice']"
1607,"['Oil', 'Dal', 'Milk', 'Bread', 'Soap', 'Poha', 'Rice']"
1608,"['Apple', 'Oil', 'Cheese', 'Milk', 'Bread', 'Rusk', 'Rice']"
1609,"['Milk', 'Oil', 'Curd', 'Juice', 'Shampoo', 'Oil', 'Dal', 'Soap', 'Rice']"
1610,"['Dal', 'Spices', 'Milk', 'Butter', 'Tea', 'Bread', 'Rice']"
1611,"['Shampoo', 'Tomatosauce', 'Dal', 'Spices', 'Soap', 'Rice']"
1612,"['Shampoo', 'Dal', 'Facewash', 'Sugar', 'Soap', 'Butter', 'Bread', 'Rice']"
1613,"['Oil', 'Dal', 'Milk', 'Poha', 'Rice', 'Panner']"
1614,"['Tomatosauce', 'Soap', 'Oil', 'Rice']"
1615,"['Shampoo', 'Oil', 'Semolina', 'Milk', 'Curd', 'Soap', 'Wheat Flour']"
1616,"['Oil', 'Namkeen', 'Milk', 'Ghee', 'Bread']"
1617,"['Shampoo', 'Oil', 'Namkeen', 'Onion', 'Rice']"
1618,"['Oil', 'Coffee', 'Ghee', 'Soap', 'Bread']"
1619,"['Chips', 'Bread', 'Juice', 'Wheat Flour', 'Onion', 'Tea', 'Biscuits', 'Cold Drink']"
1620,"['Toothpaste', 'Cold Drink', 'Chips', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
1621,"['Chips', 'Biscuits', 'Facewash']"
1622,"['Biscuits', 'Bread', 'Biscuit', 'Poha']"
1623,"['Shampoo', 'Tomatosauce', 'Chips', 'Cheese', 'Tea', 'Biscuits', 'Bread']"
1624,"['Tomato', 'Coffee', 'Chips', 'Namkeen', 'Ghee', 'Chocolate', 'Popcorn', 'Cold Drink']"
1625,"['Chips', 'Cold Drink', 'Brown Bread']"
1626,"['Banana', 'Cold Drink', 'Chips', 'Namkeen', 'Biscuit', 'Wheat Flour', 'Popcorn']"
1627,"['Chips', 'Curd', 'Juice', 'Chocolate', 'Popcorn']"
1628,"['Chips', 'Spices', 'Popcorn', 'Onion']"
1629,"['Chocolate', 'Butter', 'Popcorn', 'Cold Drink', 'Rice']"
1630,"['Dal', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Wheat Flour', 'Tea', 'Cold Drink']"
1631,"['Cold Drink', 'Poha', 'Chips', 'Spices', 'Ghee', 'Chocolate', 'Popcorn']"
1632,"['Chips', 'Namkeen', 'Biscuit', 'Chocolate', 'Onion', 'Cold Drink']"
1633,"['Toothpaste', 'Oil', 'Potato', 'Milk', 'Chocolate', 'Bread']"
1634,"['Namkeen', 'Bread', 'Milk', 'Brown Bread']"
1635,"['Salt', 'Bread', 'Spices']"
1636,"['Potato', 'Nuts', 'Milk', 'Curd', 'Ghee', 'Onion', 'Bread']"
1637,"['Toothpaste', 'Oil', 'Potato', 'Milk', 'Namkeen', 'Carrot', 'Onion', 'Bread']"
1638,"['Salt', 'Potato', 'Milk', 'Biscuit', 'Soap', 'Ghee', 'Bread']"
1639,"['Potato', 'Milk', 'Biscuit', 'Wheat Flour', 'Onion', 'Bread', 'Rusk']"
1640,"['Tomatosauce', 'Semolina', 'Milk', 'Onion', 'Bread']"
1641,"['Oil', 'Potato', 'Cheese', 'Milk', 'Biscuit', 'Bread', 'Apple']"
1642,"['Salt', 'Bread', 'Rusk']"
1643,"['Oil', 'Potato', 'Chips', 'Namkeen', 'Bread']"
1644,"['Tomatosauce', 'Milk', 'Namkeen', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
1645,"['Chips', 'Biscuits', 'Milk']"
1646,"['Milk', 'Butter', 'Onion']"
1647,"['Tea', 'Toothpaste', 'Bread', 'Sugar']"
1648,"['Milk', 'Curd', 'Brown Bread', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
1649,"['Biscuit', 'Bread', 'Milk', 'Soap']"
1650,"['Biscuits', 'Poha', 'Curd', 'Butter']"
1651,"['Coffee', 'Potato', 'Milk', 'Biscuit', 'Butter', 'Tea', 'Biscuits']"
1652,"['Cold Drink', 'Oats', 'Oil', 'Chips', 'Chocolate', 'Popcorn']"
1653,"['Banana', 'Tomatosauce', 'Cold Drink', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Apple']"
1654,"['Toothpaste', 'Cold Drink', 'Oil', 'Chips', 'Potato', 'Namkeen', 'Popcorn']"
1655,"['Oil', 'Chips', 'Namkeen', 'Popcorn', 'Rusk']"
1656,"['Popcorn', 'Namkeen', 'Waterbottle']"
1657,"['Cold Drink', 'Chips', 'Facewash', 'Namkeen', 'Bread', 'Chocolate', 'Brown Bread', 'Popcorn']"
1658,"['Facewash', 'Carrot', 'Namkeen', 'Chocolate']"
1659,"['Cold Drink', 'Dal', 'Namkeen', 'Milk', 'Chocolate', 'Popcorn']"
1660,"['Toothpaste', 'Chips', 'Potato', 'Namkeen', 'Chocolate', 'Tea', 'Cold Drink']"
1661,"['Cheese', 'Popcorn', 'Namkeen', 'Curd']"
1662,"['Toothpaste', 'Chips', 'Namkeen', 'Chocolate', 'Cold Drink', 'Cookies']"
1663,"['Chips', 'Potato', 'Facewash', 'Namkeen', 'Cold Drink']"
1664,"['Cold Drink', 'Chips', 'Potato', 'Namkeen', 'Bread', 'Curd', 'Chocolate', 'Popcorn']"
1665,"['Banana', 'Chips', 'Waterbottle', 'Namkeen', 'Popcorn', 'Cold Drink']"
1666,"['Tomato', 'Chips', 'Facewash', 'Namkeen', 'Popcorn', 'Cold Drink', 'Rusk']"
1667,"['Milk', 'Popcorn', 'Cold Drink', 'Cookies']"
1668,"['Biscuit', 'Popcorn', 'Namkeen']"
1669,"['Tomatosauce', 'Popcorn', 'Namkeen']"
1670,"['Oats', 'Sugar', 'Namkeen', 'Chocolate', 'Popcorn', 'Cold Drink']"
1671,"['Shampoo', 'Cold Drink', 'Chips', 'Spices', 'Namkeen', 'Popcorn']"
1672,"['Tomatosauce', 'Cheese', 'Namkeen', 'Chocolate', 'Cold Drink']"
1673,"['Chips', 'Nuts', 'Soap', 'Popcorn', 'Cold Drink']"
1674,"['Popcorn', 'Namkeen', 'Curd']"
1675,"['Poha', 'Chips', 'Namkeen', 'Ghee', 'Chocolate', 'Popcorn', 'Panner']"
1676,"['Cold Drink', 'Namkeen', 'Onion']"
1677,"['Oats', 'Namkeen', 'Chocolate', 'Rice']"
1678,"['Oats', 'Chips', 'Namkeen', 'Ghee', 'Chocolate', 'Popcorn']"
1679,"['Salt', 'Cold Drink', 'Oil', 'Chips', 'Namkeen', 'Popcorn', 'Cookies']"
1680,"['Potato', 'Milk', 'Brown Bread', 'Onion', 'Bread', 'Cookies']"
1681,"['Salt', 'Toothpaste', 'Cheese', 'Milk', 'Bread']"
1682,"['Salt', 'Oil', 'Coffee', 'Potato', 'Namkeen', 'Carrot', 'Onion', 'Bread']"
1683,"['Salt', 'Sugar', 'Spices', 'Onion']"
1684,"['Salt', 'Oil', 'Oats', 'Milk', 'Brown Bread', 'Onion', 'Cookies']"
1685,"['Banana', 'Oil', 'Potato', 'Facewash', 'Milk', 'Popcorn', 'Onion', 'Bread']"
1686,"['Carrot', 'Milk', 'Bread', 'Onion']"
1687,"['Salt', 'Oil', 'Oats', 'Potato', 'Milk', 'Bread', 'Panner']"
1688,"['Salt', 'Oats', 'Potato', 'Onion', 'Rice']"
1689,"['Tomatosauce', 'Salt', 'Oil', 'Milk', 'Wheat Flour', 'Bread']"
1690,"['Potato', 'Banana', 'Rusk', 'Oil']"
1691,"['Chips', 'Potato', 'Namkeen', 'Chocolate', 'Popcorn', 'Wheat Flour', 'Cold Drink', 'Rice']"
1692,"['Oats', 'Namkeen', 'Chocolate', 'Curd']"
1693,"['Chips', 'Salt', 'Sugar', 'Namkeen']"
1694,"['Banana', 'Cold Drink', 'Chips', 'Namkeen', 'Curd', 'Chocolate', 'Soap', 'Popcorn']"
1695,"['Toothpaste', 'Oats', 'Chips', 'Namkeen', 'Chocolate']"
1696,"['Chips', 'Rusk', 'Namkeen', 'Dal']"
1697,"['Salt', 'Oil', 'Potato', 'Soap', 'Onion', 'Bread', 'Rusk']"
1698,"['Tomatosauce', 'Salt', 'Oil', 'Potato', 'Milk', 'Soap', 'Onion', 'Bread']"
1699,"['Salt', 'Oil', 'Oats', 'Milk', 'Chocolate', 'Onion', 'Bread']"
1700,"['Salt', 'Tomato', 'Oil', 'Milk', 'Popcorn', 'Bread', 'Apple']"
1701,"['Potato', 'Milk', 'Butter', 'Tea', 'Bread', 'Oil', 'Coffee', 'Potato', 'Onion', 'Bread']"
1702,"['Banana', 'Shampoo', 'Oil', 'Potato', 'Bread']"
1703,"['Salt', 'Dal', 'Potato', 'Milk', 'Wheat Flour', 'Onion', 'Tea', 'Bread']"
1704,"['Potato', 'Milk', 'Oil']"
1705,"['Salt', 'Tomato', 'Potato', 'Waterbottle', 'Onion']"
1706,"['Salt', 'Potato', 'Milk', 'Curd', 'Carrot', 'Brown Bread', 'Onion', 'Bread']"
1707,"['Salt', 'Potato', 'Milk', 'Namkeen', 'Bread', 'Panner']"
1708,"['Cold Drink', 'Apple', 'Curd']"
1709,"['Nuts', 'Milk', 'Oats']"
1710,"['Salt', 'Nuts', 'Milk', 'Rice', 'Curd', 'Onion', 'Apple']"
1711,"['Banana', 'Bread', 'Apple']"
1712,"['Banana', 'Toothpaste', 'Oats', 'Curd', 'Juice', 'Apple', 'Panner']"
1713,"['Banana', 'Nuts', 'Namkeen', 'Curd', 'Biscuit', 'Apple']"
1714,"['Banana', 'Salt', 'Oats', 'Nuts', 'Milk', 'Namkeen', 'Curd', 'Apple']"
1715,"['Oats', 'Coffee', 'Nuts', 'Curd', 'Rice', 'Apple']"
1716,"['Banana', 'Tomato', 'Oats']"
1717,"['Banana', 'Rusk', 'Juice', 'Apple']"
1718,"['Salt', 'Carrot', 'Rice', 'Onion']"
1719,"['Shampoo', 'Salt', 'Milk', 'Oil']"
1720,"['Shampoo', 'Salt', 'Oil', 'Potato', 'Curd', 'Onion']"
1721,"['Salt', 'Oil', 'Oats', 'Facewash', 'Bread']"
1722,"['Semolina', 'Oil', 'Potato', 'Ghee', 'Bread']"
1723,"['Salt', 'Oil', 'Milk', 'Biscuit', 'Brown Bread', 'Onion', 'Bread', 'Apple']"
1724,"['Shampoo', 'Salt', 'Milk', 'Curd']"
1725,"['Potato', 'Tomatosauce', 'Curd', 'Onion']"
1726,"['Salt', 'Cold Drink', 'Potato', 'Chips', 'Onion', 'Bread']"
1727,"['Cold Drink', 'Potato', 'Onion', 'Bread', 'Cookies']"
1728,"['Poha', 'Potato', 'Waterbottle', 'Milk', 'Butter', 'Onion', 'Bread']"
1729,"['Oil', 'Coffee', 'Oats', 'Potato', 'Milk', 'Curd', 'Onion', 'Bread']"
1730,"['Shampoo', 'Tomatosauce', 'Coffee', 'Dal', 'Cheese', 'Soap', 'Rice']"
1731,"['Shampoo', 'Oil', 'Spices', 'Milk', 'Soap', 'Popcorn', 'Bread']"
1732,"['Shampoo', 'Toothpaste', 'Coffee', 'Dal', 'Spices', 'Milk', 'Soap', 'Rice']"
1733,"['Oil', 'Dal', 'Facewash', 'Milk', 'Namkeen', 'Soap', 'Bread', 'Cookies']"
