TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType,TotalAmount,Year,WeekNumber
1350,C0298,2024-12-23,Monday,December,Cooking Essentials,Salt,2,439.94,daily_essentials,879.88,2024,52
1350,C0298,2024-12-23,Monday,December,Fruit & Vegetables,Tomato,4,251.99,daily_essentials,1007.96,2024,52
1350,C0298,2024-12-23,Monday,December,Cooking Essentials,Oil,5,83.86,daily_essentials,419.3,2024,52
1350,C0298,2024-12-23,Monday,December,Fruit & Vegetables,Potato,1,175.99,daily_essentials,175.99,2024,52
1350,C0298,2024-12-23,Monday,December,Dairy,Curd,1,86.76,daily_essentials,86.76,2024,52
1350,C0298,2024-12-23,Monday,December,Fruit & Vegetables,Onion,4,433.07,daily_essentials,1732.28,2024,52
1350,C0298,2024-12-23,Monday,December,Bakery,Bread,4,475.94,daily_essentials,1903.76,2024,52
1350,C0298,2024-12-23,Monday,December,Bakery,Cookies,5,466.3,daily_essentials,2331.5,2024,52
1351,C0166,2024-05-18,Saturday,May,Snacks,Chips,5,377.05,student_budget,1885.25,2024,20
1351,C0166,2024-05-18,Saturday,May,Beverages,Tea,2,337.69,student_budget,675.38,2024,20
1351,C0166,2024-05-18,Saturday,May,Fruit & Vegetables,Potato,1,212.35,student_budget,212.35,2024,20
1351,C0166,2024-05-18,Saturday,May,Cooking Essentials,Tomatosauce,1,202.72,student_budget,202.72,2024,20
1352,C0276,2024-03-16,Saturday,March,Cooking Essentials,Tomatosauce,1,213.49,daily_essentials,213.49,2024,11
1352,C0276,2024-03-16,Saturday,March,Cooking Essentials,Oil,3,431.62,daily_essentials,1294.8600000000001,2024,11
1352,C0276,2024-03-16,Saturday,March,Fruit & Vegetables,Potato,5,50.82,daily_essentials,254.1,2024,11
1352,C0276,2024-03-16,Saturday,March,Personal Care,Facewash,4,449.5,daily_essentials,1798.0,2024,11
1352,C0276,2024-03-16,Saturday,March,Bakery,Bread,5,331.33,daily_essentials,1656.6499999999999,2024,11
1353,C0356,2024-08-24,Saturday,August,Grains & Staples,Wheat Flour,4,405.14,breakfast_shopping,1620.56,2024,34
1353,C0356,2024-08-24,Saturday,August,Bakery,Bread,4,74.09,breakfast_shopping,296.36,2024,34
1353,C0356,2024-08-24,Saturday,August,Dairy,Butter,1,241.05,breakfast_shopping,241.05,2024,34
1354,C0086,2024-01-03,Wednesday,January,Personal Care,Facewash,4,409.11,family_shopping,1636.44,2024,1
1354,C0086,2024-01-03,Wednesday,January,Dairy,Milk,5,452.88,family_shopping,2264.4,2024,1
1354,C0086,2024-01-03,Wednesday,January,Cooking Essentials,Oil,1,282.41,family_shopping,282.41,2024,1
1355,C0072,2024-07-16,Tuesday,July,Cooking Essentials,Oil,2,300.16,family_shopping,600.32,2024,29
1355,C0072,2024-07-16,Tuesday,July,Grains & Staples,Dal,3,393.67,family_shopping,1181.01,2024,29
1355,C0072,2024-07-16,Tuesday,July,Dairy,Cheese,4,204.46,family_shopping,817.84,2024,29
1355,C0072,2024-07-16,Tuesday,July,Dairy,Milk,3,324.8,family_shopping,974.4000000000001,2024,29
1355,C0072,2024-07-16,Tuesday,July,Snacks,Namkeen,2,376.85,family_shopping,753.7,2024,29
1355,C0072,2024-07-16,Tuesday,July,Fruit & Vegetables,Carrot,2,200.41,family_shopping,400.82,2024,29
1355,C0072,2024-07-16,Tuesday,July,Bakery,Bread,3,178.79,family_shopping,536.37,2024,29
1355,C0072,2024-07-16,Tuesday,July,Grains & Staples,Rice,4,110.51,family_shopping,442.04,2024,29
1356,C0418,2024-04-07,Sunday,April,Cooking Essentials,Oil,5,138.51,indian_cooking,692.55,2024,14
1356,C0418,2024-04-07,Sunday,April,Grains & Staples,Dal,1,496.8,indian_cooking,496.8,2024,14
1356,C0418,2024-04-07,Sunday,April,Cooking Essentials,Spices,1,98.95,indian_cooking,98.95,2024,14
1356,C0418,2024-04-07,Sunday,April,Beverages,Waterbottle,4,354.23,indian_cooking,1416.92,2024,14
1356,C0418,2024-04-07,Sunday,April,Grains & Staples,Wheat Flour,4,362.12,indian_cooking,1448.48,2024,14
1356,C0418,2024-04-07,Sunday,April,Bakery,Rusk,5,235.48,indian_cooking,1177.3999999999999,2024,14
1356,C0418,2024-04-07,Sunday,April,Grains & Staples,Rice,5,210.9,indian_cooking,1054.5,2024,14
1357,C0345,2024-01-14,Sunday,January,Snacks,Chips,1,61.39,snack_lover,61.39,2024,2
1357,C0345,2024-01-14,Sunday,January,Snacks,Namkeen,4,62.64,snack_lover,250.56,2024,2
1357,C0345,2024-01-14,Sunday,January,Bakery,Biscuit,3,394.78,snack_lover,1184.34,2024,2
1357,C0345,2024-01-14,Sunday,January,Snacks,Popcorn,5,23.49,snack_lover,117.44999999999999,2024,2
1357,C0345,2024-01-14,Sunday,January,Dairy,Butter,4,390.27,snack_lover,1561.08,2024,2
1357,C0345,2024-01-14,Sunday,January,Beverages,Cold Drink,2,288.17,snack_lover,576.34,2024,2
1358,C0140,2024-10-26,Saturday,October,Unknown,Biscuits,2,143.37,student_budget,286.74,2024,43
1358,C0140,2024-10-26,Saturday,October,Bakery,Bread,3,115.57,student_budget,346.71,2024,43
1358,C0140,2024-10-26,Saturday,October,Bakery,Rusk,4,418.28,student_budget,1673.12,2024,43
1359,C0337,2024-04-15,Monday,April,Personal Care,Shampoo,1,366.9,indian_cooking,366.9,2024,16
1359,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Apple,1,433.84,indian_cooking,433.84,2024,16
1359,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Tomato,4,304.24,indian_cooking,1216.96,2024,16
1359,C0337,2024-04-15,Monday,April,Cooking Essentials,Oil,1,46.22,indian_cooking,46.22,2024,16
1359,C0337,2024-04-15,Monday,April,Personal Care,Facewash,3,455.27,indian_cooking,1365.81,2024,16
1359,C0337,2024-04-15,Monday,April,Dairy,Ghee,1,60.83,indian_cooking,60.83,2024,16
1359,C0337,2024-04-15,Monday,April,Fruit & Vegetables,Onion,1,487.91,indian_cooking,487.91,2024,16
1359,C0337,2024-04-15,Monday,April,Grains & Staples,Rice,5,330.68,indian_cooking,1653.4,2024,16
1360,C0303,2024-12-05,Thursday,December,Beverages,Cold Drink,5,417.09,snack_lover,2085.45,2024,49
1360,C0303,2024-12-05,Thursday,December,Grains & Staples,Dal,4,428.08,snack_lover,1712.32,2024,49
1360,C0303,2024-12-05,Thursday,December,Snacks,Chips,1,208.06,snack_lover,208.06,2024,49
1360,C0303,2024-12-05,Thursday,December,Snacks,Namkeen,5,499.63,snack_lover,2498.15,2024,49
1360,C0303,2024-12-05,Thursday,December,Dairy,Curd,1,439.32,snack_lover,439.32,2024,49
1360,C0303,2024-12-05,Thursday,December,Snacks,Chocolate,5,29.38,snack_lover,146.9,2024,49
1360,C0303,2024-12-05,Thursday,December,Personal Care,Soap,3,80.75,snack_lover,242.25,2024,49
1360,C0303,2024-12-05,Thursday,December,Snacks,Popcorn,2,136.33,snack_lover,272.66,2024,49
1361,C0459,2024-06-17,Monday,June,Grains & Staples,Semolina,3,106.77,indian_cooking,320.31,2024,25
1361,C0459,2024-06-17,Monday,June,Cooking Essentials,Oil,4,40.08,indian_cooking,160.32,2024,25
1361,C0459,2024-06-17,Monday,June,Grains & Staples,Dal,4,287.08,indian_cooking,1148.32,2024,25
1361,C0459,2024-06-17,Monday,June,Bakery,Biscuit,1,247.98,indian_cooking,247.98,2024,25
1361,C0459,2024-06-17,Monday,June,Fruit & Vegetables,Onion,5,58.85,indian_cooking,294.25,2024,25
1362,C0472,2024-10-05,Saturday,October,Grains & Staples,Oats,4,66.84,breakfast_shopping,267.36,2024,40
1362,C0472,2024-10-05,Saturday,October,Dairy,Milk,2,393.52,breakfast_shopping,787.04,2024,40
1362,C0472,2024-10-05,Saturday,October,Dairy,Butter,1,295.65,breakfast_shopping,295.65,2024,40
1362,C0472,2024-10-05,Saturday,October,Unknown,Biscuits,3,463.85,breakfast_shopping,1391.5500000000002,2024,40
1362,C0472,2024-10-05,Saturday,October,Bakery,Bread,1,498.22,breakfast_shopping,498.22,2024,40
1362,C0472,2024-10-05,Saturday,October,Dairy,Panner,3,454.04,breakfast_shopping,1362.1200000000001,2024,40
1363,C0343,2024-01-03,Wednesday,January,Personal Care,Shampoo,1,68.42,family_shopping,68.42,2024,1
1363,C0343,2024-01-03,Wednesday,January,Fruit & Vegetables,Apple,5,235.09,family_shopping,1175.45,2024,1
1363,C0343,2024-01-03,Wednesday,January,Cooking Essentials,Oil,3,165.39,family_shopping,496.16999999999996,2024,1
1363,C0343,2024-01-03,Wednesday,January,Grains & Staples,Oats,4,467.6,family_shopping,1870.4,2024,1
1364,C0039,2024-11-07,Thursday,November,Personal Care,Shampoo,4,196.48,family_shopping,785.92,2024,45
1364,C0039,2024-11-07,Thursday,November,Bakery,Bread,4,101.89,family_shopping,407.56,2024,45
1364,C0039,2024-11-07,Thursday,November,Cooking Essentials,Oil,1,127.03,family_shopping,127.03,2024,45
1364,C0039,2024-11-07,Thursday,November,Beverages,Coffee,1,28.38,family_shopping,28.38,2024,45
1365,C0327,2024-09-12,Thursday,September,Beverages,Waterbottle,5,499.39,student_budget,2496.95,2024,37
1365,C0327,2024-09-12,Thursday,September,Bakery,Bread,2,132.26,student_budget,264.52,2024,37
1365,C0327,2024-09-12,Thursday,September,Dairy,Butter,2,68.3,student_budget,136.6,2024,37
1365,C0327,2024-09-12,Thursday,September,Beverages,Tea,3,439.72,student_budget,1319.16,2024,37
1365,C0327,2024-09-12,Thursday,September,Beverages,Cold Drink,1,357.89,student_budget,357.89,2024,37
1366,C0043,2024-06-20,Thursday,June,Snacks,Chips,4,483.25,snack_lover,1933.0,2024,25
1366,C0043,2024-06-20,Thursday,June,Personal Care,Toothpaste,2,200.38,snack_lover,400.76,2024,25
1366,C0043,2024-06-20,Thursday,June,Beverages,Cold Drink,4,278.46,snack_lover,1113.84,2024,25
1366,C0043,2024-06-20,Thursday,June,Snacks,Chocolate,3,175.2,snack_lover,525.5999999999999,2024,25
1367,C0166,2024-03-30,Saturday,March,Fruit & Vegetables,Tomato,1,467.78,student_budget,467.78,2024,13
1367,C0166,2024-03-30,Saturday,March,Beverages,Cold Drink,4,296.04,student_budget,1184.16,2024,13
1367,C0166,2024-03-30,Saturday,March,Snacks,Chips,5,355.35,student_budget,1776.75,2024,13
1367,C0166,2024-03-30,Saturday,March,Cooking Essentials,Sugar,3,265.09,student_budget,795.27,2024,13
1367,C0166,2024-03-30,Saturday,March,Beverages,Juice,3,218.7,student_budget,656.0999999999999,2024,13
1367,C0166,2024-03-30,Saturday,March,Beverages,Tea,5,148.34,student_budget,741.7,2024,13
1367,C0166,2024-03-30,Saturday,March,Unknown,Biscuits,5,491.17,student_budget,2455.85,2024,13
1367,C0166,2024-03-30,Saturday,March,Bakery,Bread,5,118.24,student_budget,591.1999999999999,2024,13
1368,C0030,2024-01-16,Tuesday,January,Cooking Essentials,Oil,3,470.15,daily_essentials,1410.4499999999998,2024,3
1368,C0030,2024-01-16,Tuesday,January,Snacks,Namkeen,4,112.02,daily_essentials,448.08,2024,3
1368,C0030,2024-01-16,Tuesday,January,Dairy,Milk,3,391.37,daily_essentials,1174.1100000000001,2024,3
1368,C0030,2024-01-16,Tuesday,January,Fruit & Vegetables,Onion,3,444.39,daily_essentials,1333.17,2024,3
1368,C0030,2024-01-16,Tuesday,January,Snacks,Popcorn,2,229.64,daily_essentials,459.28,2024,3
1369,C0371,2024-02-14,Wednesday,February,Snacks,Chips,3,22.69,snack_lover,68.07000000000001,2024,7
1369,C0371,2024-02-14,Wednesday,February,Snacks,Namkeen,4,438.24,snack_lover,1752.96,2024,7
1369,C0371,2024-02-14,Wednesday,February,Beverages,Juice,4,21.05,snack_lover,84.2,2024,7
1369,C0371,2024-02-14,Wednesday,February,Snacks,Popcorn,1,50.67,snack_lover,50.67,2024,7
1369,C0371,2024-02-14,Wednesday,February,Beverages,Tea,3,64.5,snack_lover,193.5,2024,7
1369,C0371,2024-02-14,Wednesday,February,Beverages,Cold Drink,2,12.5,snack_lover,25.0,2024,7
1370,C0420,2024-07-12,Friday,July,Cooking Essentials,Salt,1,439.7,daily_essentials,439.7,2024,28
1370,C0420,2024-07-12,Friday,July,Cooking Essentials,Oil,1,484.52,daily_essentials,484.52,2024,28
1370,C0420,2024-07-12,Friday,July,Grains & Staples,Dal,4,210.5,daily_essentials,842.0,2024,28
1370,C0420,2024-07-12,Friday,July,Fruit & Vegetables,Potato,5,38.91,daily_essentials,194.54999999999998,2024,28
1370,C0420,2024-07-12,Friday,July,Cooking Essentials,Spices,3,494.25,daily_essentials,1482.75,2024,28
1370,C0420,2024-07-12,Friday,July,Snacks,Popcorn,1,248.07,daily_essentials,248.07,2024,28
1370,C0420,2024-07-12,Friday,July,Bakery,Bread,5,78.95,daily_essentials,394.75,2024,28
1371,C0242,2024-07-27,Saturday,July,Beverages,Tea,2,78.6,daily_essentials,157.2,2024,30
1371,C0242,2024-07-27,Saturday,July,Bakery,Bread,2,280.58,daily_essentials,561.16,2024,30
1371,C0242,2024-07-27,Saturday,July,Cooking Essentials,Oil,2,95.74,daily_essentials,191.48,2024,30
1371,C0242,2024-07-27,Saturday,July,Dairy,Butter,2,149.12,daily_essentials,298.24,2024,30
1372,C0275,2024-05-22,Wednesday,May,Personal Care,Facewash,5,301.79,breakfast_shopping,1508.95,2024,21
1372,C0275,2024-05-22,Wednesday,May,Dairy,Milk,1,10.63,breakfast_shopping,10.63,2024,21
1372,C0275,2024-05-22,Wednesday,May,Beverages,Juice,1,29.12,breakfast_shopping,29.12,2024,21
1372,C0275,2024-05-22,Wednesday,May,Dairy,Butter,5,141.31,breakfast_shopping,706.55,2024,21
1372,C0275,2024-05-22,Wednesday,May,Unknown,Biscuits,5,403.24,breakfast_shopping,2016.2,2024,21
1372,C0275,2024-05-22,Wednesday,May,Bakery,Bread,2,192.78,breakfast_shopping,385.56,2024,21
1373,C0401,2024-02-22,Thursday,February,Personal Care,Shampoo,2,90.72,family_shopping,181.44,2024,8
1373,C0401,2024-02-22,Thursday,February,Grains & Staples,Dal,5,300.1,family_shopping,1500.5,2024,8
1373,C0401,2024-02-22,Thursday,February,Snacks,Nuts,1,397.86,family_shopping,397.86,2024,8
1373,C0401,2024-02-22,Thursday,February,Dairy,Milk,4,151.74,family_shopping,606.96,2024,8
1373,C0401,2024-02-22,Thursday,February,Personal Care,Soap,3,478.69,family_shopping,1436.07,2024,8
1373,C0401,2024-02-22,Thursday,February,Beverages,Tea,5,490.47,family_shopping,2452.3500000000004,2024,8
1373,C0401,2024-02-22,Thursday,February,Bakery,Rusk,5,381.99,family_shopping,1909.95,2024,8
1373,C0401,2024-02-22,Thursday,February,Grains & Staples,Rice,5,127.73,family_shopping,638.65,2024,8
1374,C0066,2024-10-03,Thursday,October,Unknown,Biscuits,1,314.81,breakfast_shopping,314.81,2024,40
1374,C0066,2024-10-03,Thursday,October,Bakery,Bread,3,128.87,breakfast_shopping,386.61,2024,40
1374,C0066,2024-10-03,Thursday,October,Fruit & Vegetables,Onion,1,310.5,breakfast_shopping,310.5,2024,40
1375,C0447,2024-03-05,Tuesday,March,Personal Care,Shampoo,3,369.05,snack_lover,1107.15,2024,10
1375,C0447,2024-03-05,Tuesday,March,Cooking Essentials,Oil,2,279.8,snack_lover,559.6,2024,10
1375,C0447,2024-03-05,Tuesday,March,Snacks,Chips,2,51.65,snack_lover,103.3,2024,10
1375,C0447,2024-03-05,Tuesday,March,Beverages,Waterbottle,5,340.33,snack_lover,1701.6499999999999,2024,10
1375,C0447,2024-03-05,Tuesday,March,Snacks,Chocolate,5,119.4,snack_lover,597.0,2024,10
1375,C0447,2024-03-05,Tuesday,March,Snacks,Popcorn,4,118.79,snack_lover,475.16,2024,10
1375,C0447,2024-03-05,Tuesday,March,Beverages,Cold Drink,3,253.88,snack_lover,761.64,2024,10
1376,C0468,2024-10-13,Sunday,October,Cooking Essentials,Salt,5,365.44,daily_essentials,1827.2,2024,41
1376,C0468,2024-10-13,Sunday,October,Cooking Essentials,Oil,4,132.78,daily_essentials,531.12,2024,41
1376,C0468,2024-10-13,Sunday,October,Fruit & Vegetables,Potato,2,412.79,daily_essentials,825.58,2024,41
1376,C0468,2024-10-13,Sunday,October,Dairy,Cheese,4,302.17,daily_essentials,1208.68,2024,41
1376,C0468,2024-10-13,Sunday,October,Dairy,Milk,1,166.28,daily_essentials,166.28,2024,41
1376,C0468,2024-10-13,Sunday,October,Dairy,Butter,3,280.75,daily_essentials,842.25,2024,41
1376,C0468,2024-10-13,Sunday,October,Bakery,Bread,3,458.33,daily_essentials,1374.99,2024,41
1376,C0468,2024-10-13,Sunday,October,Bakery,Cookies,3,300.25,daily_essentials,900.75,2024,41
1377,C0157,2024-12-23,Monday,December,Dairy,Ghee,5,448.45,indian_cooking,2242.25,2024,52
1377,C0157,2024-12-23,Monday,December,Cooking Essentials,Oil,1,418.72,indian_cooking,418.72,2024,52
1377,C0157,2024-12-23,Monday,December,Fruit & Vegetables,Onion,5,482.73,indian_cooking,2413.65,2024,52
1378,C0291,2024-11-22,Friday,November,Dairy,Cheese,5,307.79,breakfast_shopping,1538.95,2024,47
1378,C0291,2024-11-22,Friday,November,Unknown,Biscuits,5,220.28,breakfast_shopping,1101.4,2024,47
1378,C0291,2024-11-22,Friday,November,Dairy,Milk,4,42.67,breakfast_shopping,170.68,2024,47
1379,C0025,2024-07-17,Wednesday,July,Cooking Essentials,Salt,3,191.91,daily_essentials,575.73,2024,29
1379,C0025,2024-07-17,Wednesday,July,Fruit & Vegetables,Potato,1,50.67,daily_essentials,50.67,2024,29
1379,C0025,2024-07-17,Wednesday,July,Snacks,Popcorn,3,80.51,daily_essentials,241.53000000000003,2024,29
1379,C0025,2024-07-17,Wednesday,July,Bakery,Bread,4,55.68,daily_essentials,222.72,2024,29
1379,C0025,2024-07-17,Wednesday,July,Bakery,Rusk,2,214.94,daily_essentials,429.88,2024,29
1380,C0287,2024-02-05,Monday,February,Beverages,Coffee,1,260.89,breakfast_shopping,260.89,2024,6
1380,C0287,2024-02-05,Monday,February,Beverages,Tea,2,244.67,breakfast_shopping,489.34,2024,6
1380,C0287,2024-02-05,Monday,February,Unknown,Biscuits,4,311.82,breakfast_shopping,1247.28,2024,6
1380,C0287,2024-02-05,Monday,February,Bakery,Bread,2,323.67,breakfast_shopping,647.34,2024,6
1380,C0287,2024-02-05,Monday,February,Bakery,Rusk,4,154.92,breakfast_shopping,619.68,2024,6
1381,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Banana,2,374.53,health_concious,749.06,2024,34
1381,C0155,2024-08-23,Friday,August,Grains & Staples,Oats,3,95.31,health_concious,285.93,2024,34
1381,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Potato,3,261.02,health_concious,783.06,2024,34
1381,C0155,2024-08-23,Friday,August,Snacks,Nuts,1,144.21,health_concious,144.21,2024,34
1381,C0155,2024-08-23,Friday,August,Bakery,Bread,4,357.62,health_concious,1430.48,2024,34
1381,C0155,2024-08-23,Friday,August,Fruit & Vegetables,Apple,3,64.2,health_concious,192.60000000000002,2024,34
1382,C0170,2024-06-24,Monday,June,Snacks,Chips,3,164.51,snack_lover,493.53,2024,26
1382,C0170,2024-06-24,Monday,June,Cooking Essentials,Spices,3,424.46,snack_lover,1273.3799999999999,2024,26
1382,C0170,2024-06-24,Monday,June,Snacks,Popcorn,5,464.8,snack_lover,2324.0,2024,26
1382,C0170,2024-06-24,Monday,June,Fruit & Vegetables,Onion,4,95.32,snack_lover,381.28,2024,26
1383,C0256,2024-10-15,Tuesday,October,Cooking Essentials,Salt,1,127.19,daily_essentials,127.19,2024,42
1383,C0256,2024-10-15,Tuesday,October,Beverages,Cold Drink,2,118.6,daily_essentials,237.2,2024,42
1383,C0256,2024-10-15,Tuesday,October,Snacks,Nuts,2,314.09,daily_essentials,628.18,2024,42
1383,C0256,2024-10-15,Tuesday,October,Dairy,Milk,3,341.07,daily_essentials,1023.21,2024,42
1383,C0256,2024-10-15,Tuesday,October,Fruit & Vegetables,Onion,3,185.83,daily_essentials,557.49,2024,42
1383,C0256,2024-10-15,Tuesday,October,Bakery,Bread,2,425.68,daily_essentials,851.36,2024,42
1384,C0165,2024-11-23,Saturday,November,Fruit & Vegetables,Tomato,1,456.71,indian_cooking,456.71,2024,47
1384,C0165,2024-11-23,Saturday,November,Grains & Staples,Dal,2,306.5,indian_cooking,613.0,2024,47
1384,C0165,2024-11-23,Saturday,November,Cooking Essentials,Spices,4,100.07,indian_cooking,400.28,2024,47
1384,C0165,2024-11-23,Saturday,November,Dairy,Ghee,5,304.05,indian_cooking,1520.25,2024,47
1384,C0165,2024-11-23,Saturday,November,Fruit & Vegetables,Onion,4,87.39,indian_cooking,349.56,2024,47
1384,C0165,2024-11-23,Saturday,November,Grains & Staples,Poha,4,154.79,indian_cooking,619.16,2024,47
1384,C0165,2024-11-23,Saturday,November,Bakery,Cookies,2,304.12,indian_cooking,608.24,2024,47
1385,C0425,2024-03-08,Friday,March,Snacks,Chips,4,275.37,student_budget,1101.48,2024,10
1385,C0425,2024-03-08,Friday,March,Beverages,Tea,2,453.53,student_budget,907.06,2024,10
1385,C0425,2024-03-08,Friday,March,Bakery,Bread,3,345.4,student_budget,1036.1999999999998,2024,10
1386,C0303,2024-03-31,Sunday,March,Beverages,Cold Drink,2,411.51,snack_lover,823.02,2024,13
1386,C0303,2024-03-31,Sunday,March,Snacks,Chips,1,485.88,snack_lover,485.88,2024,13
1386,C0303,2024-03-31,Sunday,March,Snacks,Namkeen,1,421.11,snack_lover,421.11,2024,13
1386,C0303,2024-03-31,Sunday,March,Beverages,Juice,5,86.88,snack_lover,434.4,2024,13
1386,C0303,2024-03-31,Sunday,March,Bakery,Biscuit,1,158.01,snack_lover,158.01,2024,13
1386,C0303,2024-03-31,Sunday,March,Snacks,Popcorn,3,13.72,snack_lover,41.160000000000004,2024,13
1387,C0078,2024-01-24,Wednesday,January,Fruit & Vegetables,Banana,3,313.31,breakfast_shopping,939.9300000000001,2024,4
1387,C0078,2024-01-24,Wednesday,January,Dairy,Milk,4,306.06,breakfast_shopping,1224.24,2024,4
1387,C0078,2024-01-24,Wednesday,January,Beverages,Tea,1,305.81,breakfast_shopping,305.81,2024,4
1387,C0078,2024-01-24,Wednesday,January,Unknown,Biscuits,1,38.49,breakfast_shopping,38.49,2024,4
1387,C0078,2024-01-24,Wednesday,January,Bakery,Bread,1,100.07,breakfast_shopping,100.07,2024,4
1387,C0078,2024-01-24,Wednesday,January,Bakery,Rusk,5,327.54,breakfast_shopping,1637.7,2024,4
1388,C0221,2024-02-20,Tuesday,February,Cooking Essentials,Salt,1,261.92,breakfast_shopping,261.92,2024,8
1388,C0221,2024-02-20,Tuesday,February,Fruit & Vegetables,Tomato,3,183.41,breakfast_shopping,550.23,2024,8
1388,C0221,2024-02-20,Tuesday,February,Dairy,Milk,5,161.46,breakfast_shopping,807.3000000000001,2024,8
1388,C0221,2024-02-20,Tuesday,February,Dairy,Butter,4,293.89,breakfast_shopping,1175.56,2024,8
1388,C0221,2024-02-20,Tuesday,February,Beverages,Tea,5,407.83,breakfast_shopping,2039.1499999999999,2024,8
